blogger_id,gender,age,job,horoscope,post_date,text,is_teen,source,n_chars,n_words,avg_word_len,first_person_rate,school_token_rate,birthday_token_rate,exclaim_rate,slang_emoji_rate,post_ix
B3182829,female,23,indUnk,Cancer,"29,May,2004","is anyone else as bored of life in nadstown as i am? in fact, why are you even still here? don't you have better things to do? or at least better blogs to read, you raging web geek? in acknowledging that this blog currently rates somewhere between doing yoga and watching big brother* on the excite-o-meter, i am asking for writing sauggestions/challenges from my readership. so both of you better come up with something, or the blog dies. if, for some reason (like the limited levels of my own intelligence) i am unable to rise up to the challenges set, or if noone actually sets me any, this entire post will mysteriously disappear into the abyss of deleted web data. and we will never speak of it again. NEVER. *i just can't get into yoga. i've tried really hard to like it, cause its trendy and really cool people like sally from home and away do it. but it just bores me to tears. although its s",False,blog_authorship_corpus_2004,900,170,4.158823529411765,0.047058823529411764,0.0,0.0,0.0044444444444444444,0.0,2
B318564,female,24,indUnk,Virgo,"19,June,2004",Welcome Traci!! *chants* GARY! GARY! GARY! www.garylevoxishotterthanjoedonrooney.com,False,blog_authorship_corpus_2004,84,9,7.666666666666667,0.0,0.0,0.0,0.05952380952380952,0.0,0
B318564,female,24,indUnk,Virgo,"20,June,2004",he's as real as they get and sizzlin' too!,False,blog_authorship_corpus_2004,42,9,3.6666666666666665,0.0,0.0,0.0,0.023809523809523808,0.0,1
B318564,female,24,indUnk,Virgo,"20,June,2004",Then throw some water on him so I can watch him melt like the witch he is!!!! HA!,False,blog_authorship_corpus_2004,81,18,3.2777777777777777,0.05555555555555555,0.0,0.0,0.06172839506172839,0.0,2
B3185649,female,16,Student,Gemini,"18,June,2004","It has a lot of holes and is not entirely complete but it is still okay. It is nothing near the quality of a school essay. Of course I am right. Everyone, at one point or another, witnesses the stereotypical kindergartener’s argument whether it is over equipment, rules of a game, or whether they scored or not. It always seems to follow out the same way. ""Yeah huh,"" ""No!"" ""Yeah, my daddy said so!"" However, do we really grow out of pointless arguing? It seems that no matter how mature we supposedly become, our arguments will forever remain either unnecessary or utterly pointless. I will demonstrate that the majority of arguments are results of issues that could otherwise be avoided. For example, pride, or the inability to admit you are wrong causes a multitude of unnecessary arguments. Such as when we choose to not even consider another’s point of view; naturally assuming that we are right",True,blog_authorship_corpus_2004,900,158,4.525316455696203,0.0189873417721519,0.006329113924050633,0.0,0.0033333333333333335,0.0,0
B3185649,female,16,Student,Gemini,"22,June,2004","""If you don't stand for something, you will fall for anything."" How true.",True,blog_authorship_corpus_2004,73,13,4.3076923076923075,0.0,0.0,0.0,0.0,0.0,1
B3185649,female,16,Student,Gemini,"23,June,2004",AUSTIN! CUT IT OUT! ONE LANGUAGE!! ENGLISH!!! NOT ICELANDIC!,True,blog_authorship_corpus_2004,60,9,4.888888888888889,0.0,0.0,0.0,0.13333333333333333,0.0,2
B3186819,male,15,Student,Aries,"23,April,2004","Its a typical day in my neighbourhood, an annoyingly disgusting day in my neighbourhood. I get home today, expect to go out with mother and I wait. And wait. When she comes home she already got the things we were getting, but with JEFF. DAMN I AM REALLY STARTING TO DISLIKE THAT MAN! So I thought I was gonna decorate me bedroom tonight. WRONG. All items must first be approved by El President...i mean Comrade...i mean Fidel... I MEAN MOTHER. So congratulations boring life. Damn I can't wait until I see my pschyatrist!",True,blog_authorship_corpus_2004,521,95,4.28421052631579,0.14736842105263157,0.0,0.0,0.003838771593090211,0.0,0
B3186819,male,15,Student,Aries,"24,April,2004","LAYER ONE: -- Name: Bobert -- Birthplace: Winnipeg, MB -- Current Location: Hamilton, ON -- Eye Color: Blue or Green or Blue With Some Green, It changes almost daily. -- Hair Color: Dirty ash type brownish blonde -- Height: 5'10"" last time I checked -- Righty or Lefty: Righty -- Zodiac Sign: Aries LAYER TWO: -- Your heritage: IRISH!! and English and Scottish (and unfortunatley, French) -- Shoes: Running Shoes most of the time -- Your fears: CLOWNS, Spiders, Bugs, Rabies -- Your perfect pizza: Triple Meat -- Goal you'd like to achieve: Being the best I can be without becoming insane. LAYER THREE: -- Your thoughts first waking up: Is there going to be milk for my coffee. -- Your best physical feature: My eyes? -- Your bedtime: between 9 p.m. and 12 a.m. depends if the caffeine is still in effect -- Your most missed memory: Air conditioning LAYER FOUR: -- Pepsi or Coke: COCA COLA ALL THE WA",True,blog_authorship_corpus_2004,900,143,4.5874125874125875,0.027972027972027972,0.0,0.0,0.0033333333333333335,0.0,1
B3186819,male,15,Student,Aries,"27,June,2004",We now have a blog for everyone to ask questions and ect...Enjoy,True,blog_authorship_corpus_2004,64,13,3.8461538461538463,0.0,0.0,0.0,0.0,0.0,2
B3187982,female,16,Education,Aries,"14,May,2004",Argggg! This driving me crazy!! How the heck do i post pictures!,True,blog_authorship_corpus_2004,64,12,4.083333333333333,0.16666666666666666,0.0,0.0,0.0625,0.0,0
B3187982,female,16,Education,Aries,"21,May,2004",Check out this website www.coldplay.com register and click features click on nappies its very funny. It is a totally different sound all together too bad my player couldn't show Chris Martin wearing a wig and no shirt.Oh and they had to toot! his words too that's a first for Coldplay. Too bad i cudn't save it. Oh ya today Ivan came to stand beside me. What did i do? i walked away. I have been kicking myself ever since. And my exam results stink its worse then rotten garbage even Al did better then me.,True,blog_authorship_corpus_2004,506,98,4.081632653061225,0.09183673469387756,0.01020408163265306,0.0,0.003952569169960474,0.0,1
B3187982,female,16,Education,Aries,"22,June,2004","My mom hurt her toe cuz she dropped a keyboard on it. So well i guess the house is out of bounds until she gets better. Nuthin much happened other then tat i finished my book The incident about the dog in the night time its interesting about a boy who is a genius in maths but crap at telling apart people's feelings apart from happy and sad. Its a emotionally detached book like he finds out his mom is not really dead but living with the husband of Mrs Shears the next door neighbour and his dad killed his neighbour's dog, Wellington but he doesn't go nuts he just lies on the floor and pukes. Next thing he does? Go to London cuz he thinks his dad will kill him too.....he spends 5 hrs in the London train station cuz he is too scared to board the train we r talking about a 15 year old boy here. Totally screwed.",True,blog_authorship_corpus_2004,817,160,4.00625,0.025,0.0,0.0,0.0012239902080783353,0.0,2
B3191282,male,38,Internet,Cancer,"06,junio,2004",There must have been a point in my life when I fell of the platform where most people interact with each other in honest and considerate conversations. Where your friends don't talk to you like you don't have any feelings or opinions that matter. I want to climb back up there but I can't even see an edge that I could grab onto to pull myself up.,False,blog_authorship_corpus_2004,347,67,4.149253731343284,0.08955223880597014,0.0,0.0,0.0,0.0,0
B3191282,male,38,Internet,Cancer,"06,junio,2004","Save the Green Planet @ the San Francisco International Film Festival: Sticky Good Gore! This year's festival has been anything but good. I'm beginning to think that I probably shouldn't trust the reviews/summaries inside the festival booklets. The paragraph or two will fain commentary about the film/filmmakers without offering judgment as to whether it/they is worth the price of admission. The problem with most of the films that I’ve seen so far has been that they suffer from post-production problems. The sound and camera work for Sky Blue was so bad that I thought of leaving despite the film having such a great look to it and the nice use mix of animation, CG, and real props/sets. And most of the films have been just too damn long. I don’t really consider myself an impatient moviegoer and I know films like Manhole and the Marrioner could have benefited from a tighter cut. Anyway, Frida",False,blog_authorship_corpus_2004,900,160,4.54375,0.04375,0.0,0.0,0.0011111111111111111,0.0,1
B3191282,male,38,Internet,Cancer,"06,junio,2004",The first words out of my mouth are: Luci Fire is burning in Hell!,False,blog_authorship_corpus_2004,66,14,3.642857142857143,0.07142857142857142,0.0,0.0,0.015151515151515152,0.0,2
B3191687,male,14,Student,Libra,"23,April,2004","I have set up my blogger account, in case you haven't noticed. I won't update much, I just want to get on the Blogger list w/ hopes of increasing my chances of Beta-testing urlLink Gmail.",True,blog_authorship_corpus_2004,187,36,4.083333333333333,0.1388888888888889,0.0,0.0,0.0,0.0,0
B3191687,male,14,Student,Libra,"26,April,2004","My first hack is not going to be a computer hack, and it's not going to be a hack per se, but it shall be cool none the less. Imagine 14th century France and a bunch of smelly English men outside your castle. All of a sudden a dead horse is launched into your courtyard. off in the distance you see...YES! a trebuchet. Dreaded tool of seige. And soon, (im thinking mid summer) you shall see one in the left hand corner of my pasture flinging tennis balls filled w/ napalm and matchhead bombs at the remains of an old shed. heheh. I can't wait.",True,blog_authorship_corpus_2004,543,106,3.952830188679245,0.03773584905660377,0.0,0.0,0.001841620626151013,0.0,1
B3191687,male,14,Student,Libra,"31,May,2004","Ya know the drunk? Well, he has two blood clots in his brain, is in a coma, and has a broken collar bone.",True,blog_authorship_corpus_2004,105,23,3.391304347826087,0.0,0.0,0.0,0.009523809523809525,0.0,2
B3199957,male,25,Internet,Aries,"10,May,2004","Geocaching Weekend So this weekend Lori and I did a little more urlLink Geocaching . We visited 5 different caches bringing my total up to 9 that we have visited. I've only been able to find 8 of them because the urlLink Walker cache proved to be too difficult for us. We were able to find the urlLink Palace Play Time cache finally after getting some hints from another geocacher. We also hiked up a very steep grade to get to the urlLink Finger Park geocache and we also found the urlLink Smelling Fries geocache. On Sunday we went to Missouri to hit up a single cache in the urlLink Buffalo Hills Conservation Area . We had to drop off a ""Travel Bug"" in a cache up there to get him to a different state. A urlLink Travel Bug is a little item (usually something attached to a dog tag) that contains a tracking number. People place it in different caches around the world in order to have the item t",False,blog_authorship_corpus_2004,900,166,4.307228915662651,0.012048192771084338,0.006024096385542169,0.0,0.0,0.0,0
B3199957,male,25,Internet,Aries,"25,April,2004","Greetings, salutations, and welcome! The site has undergone yet another revision, if you can't tell. I'm resorting to using the services of urlLink Blogger in order to keep this updated, mainly because I'm too busy with my other web projects to put a lot of time into my own personal web site. So this is what you see, and this is what you get. Enjoy the links gathered here. You can access my urlLink Weblog , my urlLink Moblog , urlLink pictures , and a veritable fount of resources surrounding my daily activities. This site will contain only the major updates, information about me, and other errata. Enjoy!",False,blog_authorship_corpus_2004,611,105,4.628571428571429,0.0761904761904762,0.0,0.0,0.0032733224222585926,0.0,1
B3199957,male,25,Internet,Aries,"30,June,2004","According to a court of appeals, it is perfectly legal for an ISP to urlLink read your e-mail without telling you! This makes any type of problems people have with GMail moot; now your very own ISP can be reading your most secret thoughts and exchanges with other people and be protected under the law. So what do we do to combat this? My solution is to start encrypting e-mail. ""But I've got nothing to hide,"" you may protest. I say that's not the point. The point is that you should have a reasonable expectation of privacy in your correspondence with others, and now it is time to take action to protect that right. I recommend using a program called urlLink GnuPG, the GNU Privacy Guard . It is a free program that allows you to manage public and private key pairs in order to encrypt messages and files. You can find a great starter's guide for Windows urlLink located here . The GnuPG uses publ",False,blog_authorship_corpus_2004,900,166,4.313253012048193,0.018072289156626505,0.0,0.0,0.0022222222222222222,0.0,2
B3203222,female,37,indUnk,Leo,"27,April,2004","Mother Natures smiles... Hooray, no snow!! As a matter of fact, it was pouring when I took the guinea pig to the vet but the sun was shining when I got back home so I scooted out to the trail before the weather changed its mind. It was cool (high 40's maybe) with a moderate wind but with the sun shining I warmed up in no time. I continued with the 4 min:1 min running and walking and went about the same distance as on Sunday. Speaking of which, I had thought that the distance was about 4 miles (2 out & 2 back) but it turns out it's 1.5 out/back. So even though it feels like I'm running 10 miles *sigh* I'm actually running 3. That's ok, it's a little to early for me to get caught up in speed and distance when I'm still working on not hacking up my spleen. Ok, it's not that bad but I did feel like I worked harder, or maybe I should say I wore out sooner today, even though it was the same di",False,blog_authorship_corpus_2004,900,176,3.852272727272727,0.08522727272727272,0.0,0.0,0.0022222222222222222,0.0,0
B3203222,female,37,indUnk,Leo,"28,April,2004","Setting of the goals... I notice that alot of people are publicizing their running/race goals and I read time and again that this is a great technique for any goal - dieting, quitting smoking, etc. because you make yourself accountable to someone other than yourself and you garner added support systems. In the past, I have staunchly avoided this tactic so that when my little schemes fall apart my crap-out is a private misery rather than a public humiliation ""and how's that been working for you?"" the Dr. Phil in my head asks. So at the risk of being a big ol' copycat here is a tentative goal list - and yes, ""tentative goal"" is somewhat oxymoronic but it's only tentative in the sense that I believe there are several other 5K's in my area throughout the summer that I just haven't found the info on - what I have is info from one running club only, so it's probably better to say my preliminar",False,blog_authorship_corpus_2004,900,164,4.347560975609756,0.06707317073170732,0.0,0.0,0.0011111111111111111,0.0,1
B3203222,female,37,indUnk,Leo,"29,April,2004","Lament (or perhaps, whine)... Today was tough physically and mentally, and that surprised me so I am left feeling a bit deflated. I suspect that when I shake it all down the culprit will be my own poor planning. First of all, the weather could not have been more ideal if I had ordered it up specially for me. It was sunny, mid-80's, slight breeze, not humid (which it tends to get around here, and which I have a hard time tolerating). *side note: this beautiful, and unusual, weather following an impressive hail storm this AM.* Anyway, all afternoon I was thinking about how great it was gonna be to get out on the trail and even put aside some paperwork unfinished so I could leave work a few minutes early. Once I got out there I did my usual walk for 5 or 6 minutes then stretch. Almost as soon as I started jogging I just felt so tired and I began breathing hard after not too long at all. I r",False,blog_authorship_corpus_2004,900,172,4.040697674418604,0.09883720930232558,0.0,0.0,0.0,0.0,2
B3206308,male,34,indUnk,Aries,"29,April,2004","NBA Update: The Sacramento kings have just knocked over the Dallas Mavericks, 119-118, to close out the best of seven series 3 games to 1. Mike Bibby killed em, scoring 36 points. The previous 3 games in the series were a defensive struggle so it's good to see the Kings back to their scoring ways. Go C-Webb, Go Kings!! Minnesota - YOU'RE NEXT!!",False,blog_authorship_corpus_2004,346,58,4.448275862068965,0.0,0.0,0.0,0.011560693641618497,0.0,0
B3206308,male,34,indUnk,Aries,"29,April,2004","How many stuff-ups in a week can there be? First up some public disclosure. I think George Dubya Bush is a fruitbat. I think the reasons for the invasion of Iraq were dangerously false, misleading and deliberately construed to garner public support in a situation where the real reasons (which I believe to be strategic Mid-Eastern presence, access to oil infrastructure and good ol revenge) wouldn't have been digested, even by a flag-waving post 11/9 American and allied public. Be that as it may, there's now a responsibility to clean up the mess and make sure that the country the 'coalition' leaves behind will be a better place for the effort. The (remaining) integrity of the world's greatest superpower is at stake, not to mention the ongoing lives of millions of people living in the country, so you'd think the US would be making every effort to make good on it's pre-war promises of recons",False,blog_authorship_corpus_2004,900,158,4.575949367088608,0.0189873417721519,0.0,0.0,0.0011111111111111111,0.0,1
B3206308,male,34,indUnk,Aries,"30,April,2004","Have a good weekend y'all. I'll be finishing off some shoeboxes, entertaining the kids, watching an old 76ers/Lakers game with some mates and as always, enjoying the company of my gorgeous wife. Hopefully Carlton can get a win over the Dees and make my weekend complete!!",False,blog_authorship_corpus_2004,271,47,4.595744680851064,0.0425531914893617,0.0,0.0,0.007380073800738007,0.0,2
B3206777,male,24,Education,Libra,"28,April,2004","I'm back only moments after my dream post to say: I will be having Rooibus tea when I next go to the best tea cafe in Auckland. I have drunk it before, and unusually I also drank it in Singapore (served to me by a ethnically Chinese friend whom I had many interesting discussions). It is a South African tea with a 'different' taste. I didn't think of much of it when I first drank it but in Singapore it was a divine taste. Now, I hear it is apparently one of the healthiest teas around. I want to see what it tastes like loose leaf and of high quality.",False,blog_authorship_corpus_2004,554,110,3.9454545454545453,0.10909090909090909,0.0,0.0,0.0,0.0,0
B3206777,male,24,Education,Libra,"29,April,2004","I am a person who easily slips into comfortable routine. But in that way, I also find joy when I find the switch that puts me into activity (different from the normal). I wonder what would happen if I had always been switched on.",False,blog_authorship_corpus_2004,229,44,4.090909090909091,0.13636363636363635,0.0,0.0,0.0,0.0,1
B3206777,male,24,Education,Libra,"30,April,2004","This may be esoteric or pointless but I got stuck in a trail of thought one night and ended up with an obvious but personally inspiring conclusion. This is long but writing it help settle a bit of silt in my mind. It is writing for me, not necessarily for anyone passing though. A new purpose for my swampy bogspot! There is a line of thinking that says that there is such a thing as fate. That is, that there are quite strong elements of pre-determination in life, if not total pre-determination. For example, any decision you make is due to the experiences you have had and the circumstances beyond you. Are you not just doing what all the pre-conditions say you will do? You were always going to have the experiences you had because of the situations that preceded it. Even when you feel like you are making a random choice, the number might just be the number that your brain would choose if it h",False,blog_authorship_corpus_2004,900,170,4.2176470588235295,0.023529411764705882,0.0,0.0,0.0022222222222222222,0.0,2
B3210443,male,15,Maritime,Aries,"22,July,2004","That's right! A new post! Nothing special yet though, just like to mention that I'm gonna change the entire site to look like this template and the one I have as the main blog. What about the billboard? That may soon be coming down...in exchange for... A Webcam. Webcam?! No no, nudey shows are out. This is going to be a [the crowd looks confused] ""perspective webcam."" What the fuck does that mean? It means that it's not going to be of people, but will be of other shit like out side my window or another window, of the kitchen, of the tv, of me occasionaly. This way you can pretend your in my house al the time! What fun! But honestly its gonna kick ass coz' I'm going to spin it up with some ingenious genious like never heard of. Through it out or not, its goin good. BIG NEWS: THE TRUE MEANING AND PURPOSE OF THE STUFF BLOG! THIS WILL BECOME A TEAM BLOG! ? That means that I will not be the o",True,blog_authorship_corpus_2004,900,176,3.914772727272727,0.03977272727272727,0.0,0.0,0.012222222222222223,0.0,0
B3210443,male,15,Maritime,Aries,"23,June,2004","YAO MING! This is the golden nugget of achievements suckas! Yo this is goin' mad far and you chiefs aint stoppin' this, unless you sing in the village people, which I doubt. Since this is the first post, it doesn't have much, but I PROMISE the next one will be filled with shit, like an 8 year old girl who's R. Kelly's best friend! In the words of that guy from that place, ""Yo, I'm out.""",True,blog_authorship_corpus_2004,389,75,3.973333333333333,0.04,0.0,0.0,0.007712082262210797,0.0,1
B3210443,male,15,Maritime,Aries,"31,July,2004","I'v decided not to start the Stuff page up in full force until I move this site to a real domain. What I mean by this is that I'm not gonna spend time on this or have anyone else update this blog until I move it to a real web domain, along the lines of www.intellectual-void.com, but I don't have the benjamins right now to do that. But it will happen soon, prbly after the first coming of the urban cowboy...",True,blog_authorship_corpus_2004,409,84,3.7857142857142856,0.05952380952380952,0.0,0.0,0.0,0.0,2
B3211137,male,16,indUnk,Sagittarius,"28,October,2003","Erin is a senior who is friend of Comstocks, Marten, and Thomas. By the way Nathan, I posted a blank message accidently while trying to edit a former post, so I had to find some way to use it. I wasn't trying to be nasty or anything. Death to Mr. Hall! SQEE!",True,blog_authorship_corpus_2004,258,52,3.7884615384615383,0.057692307692307696,0.0,0.0,0.007751937984496124,0.0,0
B3211137,male,16,indUnk,Sagittarius,"29,October,2003","O yeah, I knew that. I saw that he died on the news. hehe. didn't make name connection, never watched price is right. Erin is the lead in the play. yay erin! I am sad, i think. maybe im just tired. I need to do speech. the play is affecting me more than I thought it would. indirectly, of course. stress pipes. yarg, you interpret. thinky sleep good, burritos. Sophia: ""its not you, its me"" I appologize for moodiness. I stressy. need a punching bag and a very long nap. stuff is leaky.",True,blog_authorship_corpus_2004,486,93,3.935483870967742,0.11827956989247312,0.0,0.0,0.00205761316872428,0.0,1
B3211137,male,16,indUnk,Sagittarius,"31,October,2003","lol...The Little (Spanish) Pimps. Nice. Anyways...Marten, you're not the only one stressed. I think we all are...and everyone in the play is totally needing to be avoided. So, I understand. lol, I know my personal reason for being so moody...but ya'll prolly don't care nor want to know. Yep. I hope you get un-stressed soon...I miss the old Marten who didn't yell at me for painting the wrong way in stage tech. :-( SQ(u)EE!",True,blog_authorship_corpus_2004,425,81,3.9135802469135803,0.08641975308641975,0.0,0.0,0.002352941176470588,0.037037037037037035,2
B3215088,male,23,Education,Gemini,"28,April,2004","Today was quite a day with ups and downs. I've got a reply to go for a interview for a temp job. When i went there, the manager was out...suck thumb go home lor. Then Raine, my kayaking buddy ( sis cos she is a girl), asked me to go kayaking on Friday. I wanted to go cos long since i last kayak liao .... But there's a catch to it. She have to leave early on that day. This means that i would be kayaking alone in the sea in East Coast. I dowan to kayak alone in the sea cos it's too dangerous liao. I am considering jioing the PKL gang to come along but i doubt many of them will be interested. They are more into inline skating and dragon boating:( Am i so abnormal ??? How come the people i mix with are usually not into the activities i am into??? hmmm.....Nah.....i dont think so......most prob is that they are the abnormal ones!!!!! hahaha.... Sometimes i feel that i am too rational while on",False,blog_authorship_corpus_2004,900,179,3.7374301675977653,0.08379888268156424,0.0,0.0,0.012222222222222223,0.0111731843575419,0
B3215088,male,23,Education,Gemini,"29,April,2004","Today is cooling with the Rain of the Month falling... Yes!!! I've taken the first step towards regaining fitness. Though it rained the whole afternoon. The night was cooling to run and excercise. I went thru THIS!!! 1) Ran 2 km 2) 20 crunches 3) 10 side crunches on each side 4) 20 sets of step up excercises on the concrete benches under the flat. 5) Walked up the stairs on the way home instead of taking the lifts. 6) Tried doing leg raisers....cannot back too pain liao ... Though this cannot be considered streneous but it is a good start. Now my head is getting giddy liao ......too long neber excercise liao... YUANYEE!!!! KEep it going tomolo!!! I will not go through the route of going on a ""HEALTHY"" diet to trim down. What's life without enjoying all the good food around me? I am doing our ancestors a big disfavour by not enjoying all the food they came up with. Just got to watch my di",False,blog_authorship_corpus_2004,900,158,4.246835443037975,0.0379746835443038,0.0,0.0,0.015555555555555555,0.0,1
B3215088,male,23,Education,Gemini,"30,April,2004","Woooooooo!!!!!!! THe Plane flown off liao......Raine PANG SEH me!! last minute say cannot go kayaking....anyway...slept till 2pm. Today's fitness programme was very much similar to yesterday's. Just did 20 more full squats. My thighs quite stiff now. Had a very light ( in comparison to wat i used to eat ) dinner. Mee Sua. Mom dowan to cook today...so eat mee sua lor. Tummy already telling me something now liao .... I've got another job lobang today. Fruit Juice seller in Taka. Friend is contact the boss for me... see how it goes lor. If successful, can learn to make juices out of the variety of fruits available while earn some spare dough. I decided to try out the home-made ORT ( oral rehydration therapy) after the excercise to replenish the salt, sugar and water content. The taste is not bad. Quick rehydration solution. Dont under estimate this concoction cos it saved million of lives t",False,blog_authorship_corpus_2004,900,156,4.416666666666667,0.038461538461538464,0.0,0.0,0.01,0.0,2
B3215937,female,26,Accounting,Cancer,"03,May,2004","Jack Nicholson once asked ""What if this is as good as it gets?"" and I wonder the same thing. It seems that we're always striving to be smarter, skinnier, funnier, or more popular among our peers. Am I just going to die trying? I wonder how much I do for myself and how much I do for others? My therapist told me, after I unloaded on her about my marriage, that I'm a victim. I cringed when she said that. I don't want to be a victim, but I guess I put myself here and if I don't do anything about it, then I am really just a glutton for punishment. God, it's sad that I'm too lazy or scared to make any advancements towards happiness. I just take things day by day and nothing changes. The only thing that makes me happy is my son. My son also drives me up the wall sometimes, but I'm sure that's normal for a toddler. At least he doens't know any better which is more than I can say for my husband. ",False,blog_authorship_corpus_2004,900,180,3.8666666666666667,0.15,0.0,0.0,0.0033333333333333335,0.0,0
B3215937,female,26,Accounting,Cancer,"03,May,2004","I'm back. I'm also bored. I have been feeling so numb lately. I think it's the Effexor. I just feel blah. I don't really have any emotions but anger. That's great for my husband, who I take everything out on. Things are so great on the homestead. I'm trying to take things day by day though. Some kid bit my son this week. I know which one too. A little brat with a shaved head. That little shit. He's like 6 years old and my son is 16 months. Talk about a bully. My poor little man. If his Gamma knew, she would throw a fit. Tristen, my son is so clingy right now. I guess it just goes with his age. He's a Momma's boy for sure. That's okay, in a few years he won't want me anymore, he'll want his Daddy to play sports or other ""manly"" things. Right now he literally hangs from my shirt while I'm tyring to do stuff. I'm the only one who can rock him to bed and hold him most of the time. He's so sw",False,blog_authorship_corpus_2004,900,182,3.758241758241758,0.1043956043956044,0.0,0.0,0.0,0.0,1
B3215937,female,26,Accounting,Cancer,"27,April,2004","I just learned about Blogging last night on the news. I thought it was interesting. I wanted to do it too. So, here goes. I am not sure what to put in here. Today has been a ""blah"" day. I'm ready to go home. The sun is out and it's so nice outside. It only stays this way for about a month and then it's boiling hot outside and you begin to sweat the second you walk out the door. That's Texas for ya. Or Ya'll. I'm an accountant, and no, I'm not boring. I just happened to do this, not planned or anything. I do like my job and I've been here for almost 7 years. Can you tell that I get bored? This is the perfect solution for that I guess. I have three dogs and a part time cat. My cat, Buddy Lee, has been coming and going lately. I think it's because it's Spring and he's not fixed. I know, shame on me. If he would stay home long enough, I'd take him to get fixed. I've got two Pomeranians and a",False,blog_authorship_corpus_2004,900,185,3.691891891891892,0.0918918918918919,0.0,0.0,0.0011111111111111111,0.0,2
B3216072,male,23,Technology,Leo,"27,May,2004","""Waaa Cha Taaa Suoe Liieddyyy"" the little Chinese lady sang. Her music blaring and the kids in the back could only stare in disbelief. She wasn't going fast enough to be getting into the fast lane, but as usual she was oblivious to her driving. ""Cheee Teaaaa Kwaannn DOOOO!"" she sang on. Still the kids mouths hung wide. All of the sudden she realized just in the nick of time that the car she was coming up on wasn't going fast. ""Wa da fuck is dis foo doin?"" she said with a thick accent still left over from her time in china. She was trying to figure out what to do quick. So she swerved to her right. Crash! ""Oh shi!"" she screamed as she realized she had hit another car. The car started spinning out of control. Then it started to flip end over end. Like something you would see out of an elaborate car chase filmed by a Hollywood director. All she could do was put her hands on the roof and scr",False,blog_authorship_corpus_2004,900,175,4.0,0.0,0.0,0.0,0.0044444444444444444,0.0,0
B3216072,male,23,Technology,Leo,"27,May,2004",Thought this was a neat article by Reuters at Yahoo. Pretty much talking about a blog that is done by an unknown actor/actress in Hollywood and their life... out,False,blog_authorship_corpus_2004,161,30,4.266666666666667,0.0,0.0,0.0,0.0,0.0,1
B3216072,male,23,Technology,Leo,"28,May,2004",Does it get any better than this? I mean really people...What has to be going threw one's mind during intercourse with a hen? I'm just glad there are no pictures! out,False,blog_authorship_corpus_2004,166,32,4.0625,0.0625,0.0,0.0,0.018072289156626505,0.0,2
B3221085,male,27,Education,Taurus,"21,May,2004",Rank: Basketball Jobs in PAC 10 1. Arizona 2. UCLA 3. Stanford 4. Cal 5. Oregon 6. USC 7. ASU 8. UW 9. OSU 10. WSU,False,blog_authorship_corpus_2004,114,15,4.333333333333333,0.0,0.0,0.0,0.0,0.0,0
B3221085,male,27,Education,Taurus,"24,May,2004",Rank: Top 10 Football Jobs in Pac 10 1. USC 2. Washington 3. Oregon 4. Washington State 5. UCLA 6. Oregon State 7. Cal 8. Stanford 9. Arizona State 10. Arizona,False,blog_authorship_corpus_2004,159,19,5.421052631578948,0.0,0.0,0.0,0.0,0.0,1
B3221085,male,27,Education,Taurus,"25,May,2004","http://entertainment.msn.com/music/article.aspx?news=159287 Snoop Gets a Divorce: I just thought this was pretty funny. One, Snoop was married. Isn’t he the same Snoop of “Doggystyle” and Girls Gone Wild fame? Two, Snoop wants joint custody of the children. Emphasis on the word joint.",False,blog_authorship_corpus_2004,285,49,4.448979591836735,0.02040816326530612,0.0,0.0,0.007017543859649123,0.02040816326530612,2
B3222496,female,23,Student,Gemini,"11,May,2004",The first volume of invader zim episodes came out on dvd!!!! Yeah! I love invader zim. So I'm sitting here happily knitting and watching it. Ttyl,False,blog_authorship_corpus_2004,145,26,4.346153846153846,0.07692307692307693,0.0,0.0,0.034482758620689655,0.0,0
B3222496,female,23,Student,Gemini,"12,May,2004",Everytime I spend a little time on the net. I spend money!!! EBAY is evil. I just 50.00 in 15 minutes. I don't have that kind of cash to splurge...aurgh!,False,blog_authorship_corpus_2004,153,29,3.689655172413793,0.13793103448275862,0.0,0.0,0.026143790849673203,0.0,1
B3222496,female,23,Student,Gemini,"26,May,2004",Work!! Work!! I hate my workplace!!! Well for one my car stereo got stolen from work over the weekend while i was working...I wold have saved myself $300 my calling off...Aurgh!!! Now they are causeing major problems with my vacation time...have place rented and they are saying they CANT give me the first weekend of my vacation off. I'm about to quit. Well update on projects..I totally ripped out the shawl i was knitting and decided to crochet it up but i don't think i took into account the stretchyness of the yarn so it's down to my feet...it doesn't really matter though because I just wanted it for me to use while I was at home. Maybe I'll post some pics tom.,False,blog_authorship_corpus_2004,669,127,4.05511811023622,0.14960629921259844,0.0,0.0,0.014947683109118086,0.0,2
