blogger_id,age,is_teen,gender,job,n_posts,avg_word_len,first_person_rate,school_token_rate,birthday_token_rate,exclaim_rate,slang_emoji_rate,keyword_teen_flag
B3370336,23,False,female,indUnk,3,3.943654006811902,0.11216181479339375,0.0,0.0,0.0007407407407407407,0.0,0
B3370628,16,True,female,Student,3,3.994994076528421,0.08601824712440236,0.003788001076136669,0.0,0.0,0.0,1
B3370751,15,True,male,Student,3,4.408284567925424,0.04236059406716564,0.005917159763313609,0.002207505518763797,0.0,0.0,1
B3370842,14,True,female,indUnk,3,4.007447354904982,0.09048108200650573,0.0,0.010101010101010102,0.0031234469818130386,0.0,1
B3371325,25,False,female,Technology,3,4.145203488372093,0.04660852713178295,0.0020833333333333333,0.003875968992248062,0.0045305770887166235,0.0,1
B3372051,13,True,female,Student,3,3.9582070041874737,0.07858451994924574,0.011560693641618497,0.0,0.0007407407407407407,0.0,1
B3372058,40,False,male,indUnk,3,4.012463824195668,0.06848130144219529,0.0,0.0,0.00037037037037037035,0.0,0
B3372304,27,False,male,Communications-Media,3,3.9125541125541123,0.03235564198131043,0.0,0.0,0.0028707306528318204,0.013071895424836602,0
B3372468,17,True,female,Student,3,3.8031007729953594,0.1151845329083135,0.001763668430335097,0.0038314176245210726,0.0007407407407407407,0.0,1
B3373447,16,True,female,Student,3,3.806913425211309,0.053605885926739864,0.0024330900243309003,0.0,0.006679212793154432,0.004583627658739503,1
B3373951,13,True,female,Student,3,3.942275698158051,0.10097296494355318,0.013049613784907902,0.0,0.005555555555555556,0.00202020202020202,1
B3374243,16,True,male,indUnk,3,3.999592012045179,0.080717424446238,0.005649717514124294,0.0,0.002992093216812318,0.0,1
B3374513,14,True,female,Student,3,3.772199700700197,0.05825933234076233,0.008379534695324169,0.0,0.004530744336569579,0.054816381529390466,1
B3374536,14,True,male,Student,3,3.6949322957568835,0.07485245472501845,0.0020703933747412005,0.0,0.00415628038539733,0.005952380952380952,1
B3374648,33,False,male,Technology,3,4.477401430245689,0.06618781628278907,0.0,0.0,0.0007407407407407407,0.0,0
B3374758,23,False,male,indUnk,3,4.44469876136361,0.07818443921072342,0.0,0.0,0.0014814814814814814,0.0020964360587002098,0
B3375539,17,True,male,Student,3,3.557570825097857,0.0832073789869395,0.0036429872495446266,0.0018214936247723133,0.0022222222222222222,0.02674107661899779,1
B3375564,27,False,male,Education,3,4.632905493871071,0.07609562985185414,0.002150537634408602,0.0,0.0030917874396135265,0.0,1
B3375698,27,False,male,Engineering,3,4.273409483189781,0.0627693604305936,0.0020080321285140565,0.0,0.004115688722430295,0.0,1
B3375764,14,True,male,indUnk,3,3.5165773380059093,0.044681508967223255,0.0,0.0,0.005405686366235251,0.0,0
B3375862,23,False,female,Law,3,4.184230353658163,0.056993615994040736,0.00408997955010225,0.0,0.0011111111111111111,0.0,1
B3376000,17,True,female,indUnk,3,3.8388186989632076,0.0867588769611891,0.001984126984126984,0.0,0.010799572135312208,0.055639049454078354,1
B3376175,42,False,male,Consulting,3,4.230158822784411,0.01413014019267253,0.0,0.0,0.0007407407407407407,0.0,0
B3376407,14,True,female,Student,3,4.483100981620718,0.0761578425229741,0.0,0.0,0.0005012531328320802,0.04191598788638262,0
B3377005,26,False,male,indUnk,3,4.218464966832504,0.017529539800995024,0.0024875621890547263,0.0,0.0063776916025968244,0.0,1
B3377385,23,False,female,indUnk,3,4.142868319840557,0.082081739959572,0.008205016988361164,0.0,0.00037037037037037035,0.0,1
B3377701,17,True,male,Student,3,4.170490381583097,0.0637154420267003,0.005952380952380952,0.0,0.0025925925925925925,0.0,1
B3377846,33,False,male,indUnk,3,3.9933473389355743,0.04908326967150497,0.0,0.0,0.00037037037037037035,0.0,0
B3377986,14,True,female,indUnk,3,3.794315688134441,0.07935254531640074,0.012661574618096355,0.0018115942028985507,0.007777777777777778,0.0,1
B3378070,24,False,female,Communications-Media,1,4.183431952662722,0.011834319526627219,0.0,0.0,0.0,0.0,0
B3378285,23,False,male,indUnk,3,4.067910815888682,0.0841550574104385,0.001893939393939394,0.0,0.0007407407407407407,0.0,1
B3378294,15,True,female,Student,3,4.043047433398311,0.07001299545159194,0.0,0.0,0.004115226337448559,0.0,0
B3378351,26,False,male,indUnk,3,4.908399251464945,0.0,0.0,0.0,0.0036383442265795207,0.0,0
B3378850,33,False,male,indUnk,3,4.090326715441351,0.015125262894068674,0.0,0.007889546351084813,0.0011111111111111111,0.0,1
B3379174,25,False,female,Internet,3,4.384396646473941,0.11182041254505022,0.0,0.0,0.0011111111111111111,0.0,0
B3379643,44,False,male,Non-Profit,1,4.116959064327485,0.017543859649122806,0.0,0.0,0.0022222222222222222,0.0,0
B3379710,16,True,male,Student,3,4.199462145739237,0.054836435116717853,0.00186219739292365,0.00186219739292365,0.0026246719160104987,0.014492753623188406,1
B3380200,34,False,male,Non-Profit,3,4.349980731323235,0.03959528391441014,0.0,0.0,0.004814814814814815,0.002109704641350211,0
B3380925,14,True,female,indUnk,3,4.536877878890013,0.015503875968992248,0.0,0.0024154589371980675,0.008057073466909533,0.0,1
B3381116,24,False,male,indUnk,3,3.929639152417675,0.0450246141932629,0.0,0.0,0.0006313131313131314,0.0,0
B3381720,27,False,male,Marketing,2,4.4597085210895955,0.031055900621118012,0.0032679738562091504,0.0,0.0,0.0,1
B3381723,15,True,female,Arts,3,3.9627444195436574,0.07453477255811145,0.0,0.0,0.010035114120892903,0.033288009830043645,0
B3381829,38,False,male,Environment,2,4.786601307189542,0.0,0.0,0.0,0.0044444444444444444,0.0,0
B3381861,24,False,female,Marketing,3,4.388409627822315,0.03654970760233918,0.006622516556291391,0.0,0.0007407407407407407,0.0,1
B3381933,16,True,female,Arts,3,4.178009259259259,0.0900462962962963,0.003935185185185185,0.0,0.002962962962962963,0.0,1
B3382500,37,False,female,Arts,3,4.533312447786131,0.037315510999721524,0.0,0.0,0.001851851851851852,0.0,0
B3382650,27,False,male,indUnk,3,4.778377615334137,0.009646150950498776,0.0,0.0,0.0,0.0,0
B3382977,15,True,male,Student,3,3.78718507751938,0.08058785529715762,0.0,0.0,0.013404825737265416,0.0,0
B3383800,23,False,female,indUnk,3,3.7711351487779936,0.0778935059469744,0.001718213058419244,0.0,0.00484464330101914,0.0,1
B3384037,17,True,female,Student,3,4.062015503875969,0.13503780413516323,0.0,0.0,0.008013147530120614,0.0,0
B3384799,26,False,female,indUnk,3,3.9639200821290377,0.05000236910684672,0.0,0.0,0.0014443705145792433,0.004975124378109453,0
B3385175,27,False,female,Arts,3,3.706416460789526,0.03831230259248835,0.0,0.0,0.0,0.0,0
B3385304,14,True,male,indUnk,3,3.555492509083669,0.025503956995669704,0.0036036036036036037,0.0,0.002962962962962963,0.012652431436961825,1
B3386007,33,False,female,indUnk,3,4.083709273182957,0.009523809523809523,0.0,0.023809523809523808,0.0008658008658008658,0.0,1
B3386199,36,False,female,indUnk,1,4.13855421686747,0.08433734939759036,0.012048192771084338,0.0,0.0011111111111111111,0.0,1
B3386324,35,False,female,indUnk,3,4.316474950170602,0.05506063984324854,0.0,0.005229553055640012,0.0034741979492599498,0.0,1
B3387099,23,False,female,indUnk,3,4.407168803418803,0.05028846153846154,0.0022222222222222222,0.0,0.00037037037037037035,0.0,1
B3387104,13,True,female,Student,3,4.1413360711974425,0.07012262538676926,0.0021231422505307855,0.011293689450302414,0.0011111111111111111,0.0,1
B3387278,24,False,male,Government,3,3.92277019845117,0.06605645949407994,0.0036832412523020255,0.0,0.0007407407407407407,0.0,1
B3388015,23,False,male,Student,3,3.963156880380316,0.07403957342926892,0.0,0.0,0.0014814814814814814,0.0,0
B3388148,25,False,female,indUnk,3,3.8834303586411756,0.08926156985185772,0.0,0.0,0.0,0.0,0
B3389346,23,False,male,Biotech,3,4.432637188676833,0.04088129160398415,0.0,0.0,0.0,0.0,0
B3389528,25,False,male,Student,3,3.799901129943503,0.07009887005649718,0.0,0.006944444444444444,0.0,0.0,1
B3389530,16,True,female,indUnk,3,4.04820219562992,0.06506124466094815,0.008947015425888665,0.0035087719298245615,0.0034498087489908415,0.0035087719298245615,1
B3389918,37,False,female,indUnk,3,3.8121275162762855,0.08461323555089924,0.0,0.0,0.001851851851851852,0.0,0
B3390019,16,True,female,Student,3,3.92324096138602,0.06043161304783216,0.0,0.0,0.0144342037890425,0.01073595724861595,0
B3390196,33,False,female,indUnk,3,3.9138339438339433,0.09852258852258851,0.0,0.0,0.0014814814814814814,0.0019047619047619048,0
B3390239,14,True,male,indUnk,3,3.756596822386296,0.09571977993030624,0.0,0.0,0.007643822016827868,0.0,0
B3390552,24,False,male,indUnk,3,4.08593550627754,0.045292974353047605,0.0,0.0,0.0011111111111111111,0.0,0
B3391092,14,True,female,Student,3,3.7895581890418133,0.0473522079163963,0.0,0.0,0.015555555555555557,0.01317281968967362,0
B3391318,23,False,female,indUnk,3,4.2314054738610345,0.041145823080506835,0.0,0.0018832391713747645,0.009236207161518366,0.0,1
B3391437,14,True,male,Student,3,3.586221651690201,0.07573812580231065,0.0,0.0,0.0,0.0,0
B3392156,26,False,female,indUnk,3,3.796777730783088,0.1002493329364893,0.0019267822736030828,0.0,0.0,0.00791860519761267,1
B3392501,17,True,female,Student,3,4.148965093324822,0.10330153551544381,0.005898554322257291,0.0019267822736030828,0.002962962962962963,0.007825336595860372,1
B3392783,25,False,female,indUnk,3,4.103128991060025,0.11123714458560192,0.008620689655172414,0.0,0.003984674329501916,0.0,1
B3392812,24,False,male,indUnk,3,4.637237858719647,0.0,0.0,0.0,0.0022222222222222222,0.0,0
B3392843,15,True,male,Student,1,3.9314285714285715,0.08571428571428572,0.005714285714285714,0.0,0.0,0.0,1
B3393354,24,False,male,Consulting,3,4.467727467727467,0.031024531024531024,0.0,0.0,0.0008726003490401396,0.0,0
B3393960,16,True,male,Student,3,3.462782888443344,0.05938609767923366,0.0,0.0,0.0,0.004166666666666667,0
B3394144,27,False,male,Technology,3,1.6666666666666667,0.3333333333333333,0.0,0.0,0.022274826222582467,0.0,0
B3395106,14,True,female,indUnk,3,3.729371571408165,0.06579461387238676,0.0036832412523020255,0.0,0.002592592592592593,0.0057175896183990745,1
B3399431,27,False,male,Communications-Media,3,4.395529486366519,0.04053054322553371,0.0020080321285140565,0.0,0.0,0.0,1
B3399702,26,False,male,indUnk,3,3.953988603988604,0.05826210826210826,0.0,0.0,0.004942528735632184,0.0,0
B3399952,25,False,male,Engineering,3,3.9573613520981943,0.07498875393612235,0.0,0.0,0.0006734006734006734,0.0,0
B3400178,17,True,female,indUnk,3,3.9004306632213606,0.06250769041466715,0.001984126984126984,0.003875968992248062,0.016666666666666666,0.007936507936507936,1
B3400670,16,True,male,Student,3,4.852427033820724,0.014845119812974867,0.0,0.0,0.007232016943732339,0.0,0
B3401120,15,True,male,Student,3,4.012763278388278,0.07994378306878307,0.0018315018315018317,0.0,0.0011111111111111111,0.003472222222222222,1
B3401357,43,False,female,Arts,3,4.133761267834559,0.03937127915281544,0.0,0.0,0.0015822784810126582,0.0,0
B3401536,23,False,male,Technology,3,4.0007154325184935,0.0906034898050866,0.007984031936127746,0.0018315018315018317,0.0,0.0,1
B3401578,16,True,male,indUnk,3,3.9812644793508656,0.07615707561032875,0.0,0.0,0.0062815795928378715,0.0,0
B3401697,17,True,male,Student,3,3.888862877298124,0.05355928419885719,0.005649717514124294,0.0,0.0,0.0018416206261510127,1
B3401906,26,False,female,Telecommunications,3,4.081925444596443,0.07922366621067033,0.0,0.0,0.004074074074074075,0.0,0
B3402410,23,False,male,Student,3,3.8605042016806728,0.0784313725490196,0.00784313725490196,0.0,0.0032394972628298443,0.0,1
B3402598,14,True,female,indUnk,3,4.23024421490912,0.07797947908445145,0.0036832412523020255,0.0,0.0007407407407407407,0.0,1
B3403416,27,False,male,Banking,3,4.527705453680745,0.029647931031695694,0.0,0.0,0.0007407407407407407,0.0,0
B3403444,14,True,female,indUnk,3,4.10282726465849,0.023696923468090516,0.0,0.0,0.01289798570500325,0.0,0
B3403474,15,True,female,indUnk,2,3.7328125,0.11041666666666666,0.005729166666666667,0.0,0.0019181585677749361,0.0,1
B3403568,27,False,female,indUnk,3,3.8605387033223333,0.09978810093153878,0.0038535645472061657,0.0,0.00037037037037037035,0.003768402899754096,1
B3404314,16,True,female,Student,3,3.946259571027726,0.007142857142857143,0.0,0.0,0.01751177406915112,0.007965948542350311,0
B3405613,17,True,female,Student,3,3.9275051502961738,0.029477589575766294,0.0,0.0,0.0022222222222222222,0.008428076520643141,0
B3405693,36,False,male,Technology,3,4.067248663135566,0.04915399662132124,0.0,0.0,0.0014814814814814814,0.0018115942028985507,0
B3405925,24,False,male,Technology,3,4.0968533521192905,0.03333333333333333,0.0,0.0,0.00037037037037037035,0.00196078431372549,0
B3406061,14,True,female,indUnk,3,3.840489346542615,0.06595032624088314,0.0,0.0,0.009155919312169311,0.003401360544217687,0
B3406268,34,False,female,Publishing,3,3.8127056881442845,0.062384941332309755,0.0,0.002506265664160401,0.0019020446980504042,0.0,1
B3408189,41,False,female,indUnk,3,4.2483060126632495,0.06262683967112931,0.0,0.0019157088122605363,0.0011384195255162999,0.0,1
B3408664,15,True,male,Student,3,4.134476718061055,0.06307748476423175,0.0,0.0,0.013333333333333334,0.005681818181818181,0
B3409398,25,False,male,indUnk,3,4.628828855548018,0.002710027100271003,0.004357298474945534,0.0,0.0004714757190004715,0.0,1
B3410552,15,True,male,Education,3,4.0248566272050885,0.016127865223390454,0.0,0.0,0.0,0.007391432573914326,0
B3410625,17,True,female,Student,3,3.630060973160641,0.06465197589679235,0.001937984496124031,0.0,0.007606064757729369,0.0,1
B3410727,24,False,male,Science,3,4.097579688916789,0.042128757759642886,0.0,0.003766478342749529,0.0,0.0,1
B3411097,17,True,female,Student,3,4.017215021601861,0.06503821867730143,0.0,0.0,0.0014814814814814814,0.03898305084745763,0
B3411168,24,False,male,indUnk,3,4.716666666666667,0.03125,0.0,0.0,0.003401360544217687,0.0,0
B3411497,24,False,male,Student,3,4.402712490215908,0.07037070796071798,0.0,0.0,0.0007407407407407407,0.0,0
B3412205,16,True,female,indUnk,3,3.8853902149991537,0.10911841882512274,0.018812425935330963,0.0,0.0007407407407407407,0.0,1
B3412279,25,False,female,Arts,3,4.121873968442596,0.042261393895380826,0.0,0.0,0.0025925925925925925,0.0,0
B3412574,44,False,female,indUnk,1,3.8603351955307263,0.0782122905027933,0.0,0.0,0.0,0.0,0
B3412955,23,False,female,indUnk,3,3.9341786196512913,0.09432773742318012,0.0,0.0,0.0014814814814814814,0.0036429872495446266,0
B3413717,23,False,female,indUnk,3,4.7862955989197005,0.021916010498687664,0.0,0.0,0.0,0.0,0
B3414062,33,False,female,Publishing,3,4.314778692978429,0.0554701036429379,0.0,0.0,0.0037327859036865967,0.0,0
B3414442,14,True,female,Tourism,3,3.6729674406703765,0.10626559201688734,0.0017271157167530226,0.0,0.016577919845256427,0.013888888888888888,1
B3414947,39,False,female,indUnk,3,4.426549371513073,0.028888552799623577,0.0,0.0,0.00234192037470726,0.0035087719298245615,0
B3415204,34,False,female,LawEnforcement-Security,3,3.6250403447817585,0.052410244726699695,0.010802908621442538,0.0,0.0011078334972140283,0.0,1
B3415296,14,True,female,Student,3,3.6789075518399215,0.146913565724377,0.0036231884057971015,0.0,0.0,0.0,1
B3415674,16,True,male,Student,3,3.6872196139801776,0.12457766542273585,0.0,0.0,0.0015932066579439008,0.0,0
B3416481,17,True,female,Arts,3,4.150005995584428,0.0568848028483638,0.0,0.0018315018315018317,0.0011111111111111111,0.0,1
B3416706,16,True,female,Student,3,3.9700010997220354,0.10268193131414255,0.007882099685378374,0.0,0.0050559101074565,0.0,1
B3417138,25,False,female,Communications-Media,3,5.457472475263887,0.04341988391068146,0.0,0.0,0.022450545323553533,0.0033670033670033673,0
B3417250,40,False,female,Technology,3,4.11577926673468,0.030467550849716456,0.004246284501061571,0.0,0.007870865517924342,0.009523809523809523,1
B3417438,26,False,male,Technology,3,4.671317244846656,0.012820512820512822,0.0,0.0,0.0011111111111111111,0.0,0
B3417868,13,True,female,Student,3,4.069070133963751,0.03579590228526399,0.004629629629629629,0.004629629629629629,0.044351659401355936,0.009259259259259259,1
B3418748,33,False,male,indUnk,3,4.165830891743671,0.016621591165201715,0.0,0.0,0.0004420866489832007,0.0,0
B3419065,13,True,female,Student,3,3.8273230647023446,0.09077109603887479,0.0036630036630036634,0.0,0.002898550724637681,0.0,1
B3419991,24,False,female,indUnk,3,4.049177944186703,0.06337260412856693,0.0,0.0020325203252032522,0.00037037037037037035,0.0019047619047619048,1
B3420059,27,False,male,Construction,1,4.407407407407407,0.006172839506172839,0.0,0.0,0.0,0.0,0
B3421508,17,True,female,Student,3,4.067401210637285,0.0833390011108844,0.0,0.0,0.01636165577342048,0.0019157088122605363,0
B3422212,25,False,male,indUnk,3,4.096049783549784,0.044642857142857144,0.0,0.0,0.002223463224952428,0.021103896103896107,0
B3422216,24,False,female,indUnk,2,3.9143096616885096,0.06911002743066139,0.0,0.0,0.0022222222222222222,0.0,0
B3422239,15,True,female,indUnk,3,3.793186263811764,0.09202201395119507,0.009387351778656126,0.0,0.0015262211152622114,0.0,1
B3422672,25,False,male,indUnk,3,3.9270833333333335,0.04027777777777778,0.0,0.0,0.0,0.0,0
B3423463,25,False,male,Education,3,4.176529201792359,0.08182273866484392,0.0,0.0,0.0033333333333333335,0.0,0
B3423558,15,True,male,indUnk,3,4.271768559178631,0.05772991996013579,0.00202020202020202,0.0023809523809523807,0.005069823922282939,0.00202020202020202,1
B3423848,25,False,male,Science,3,4.400398919375811,0.08937555883536669,0.0020703933747412005,0.0,0.003703703703703704,0.009560840950024407,1
B3424390,25,False,female,Fashion,3,4.3248087972668685,0.07486169345446075,0.004115226337448559,0.0,0.005185185185185185,0.0,1
B3425098,16,True,female,indUnk,3,3.9726115949918346,0.05435719470150607,0.0019960079840319364,0.0,0.008148148148148147,0.0,1
B3425439,17,True,male,Engineering,3,3.841623054128107,0.11632316860722736,0.0,0.0,0.01191392509828264,0.008130081300813009,0
B3425540,14,True,female,indUnk,3,3.860310481463388,0.09833136967537381,0.0,0.003745318352059925,0.01870450885668277,0.008408606888448264,1
B3425704,34,False,female,Education,3,3.829729065672422,0.08892043571013497,0.011627906976744186,0.0,0.0043797195253505936,0.001937984496124031,1
B3426370,13,True,female,Education,3,3.923665709216523,0.08477999360560999,0.00516795865633075,0.0,0.002922692983948727,0.00516795865633075,1
B3426508,15,True,male,indUnk,3,3.964455583402952,0.06974101921470342,0.0,0.0,0.0022222222222222222,0.0,0
B3426683,25,False,male,Student,3,4.292377935913784,0.07756433987358259,0.0,0.0,0.00037037037037037035,0.0,0
B3427095,16,True,female,indUnk,3,4.271644424307329,0.023450586264656615,0.0,0.0,0.0008703220191470844,0.0,0
B3427395,15,True,male,Student,3,3.941253047718565,0.07578680897646416,0.001984126984126984,0.0,0.0033333333333333335,0.0,1
B3428579,25,False,female,Consulting,3,4.039427267138572,0.11361489484380942,0.0,0.0017730496453900709,0.004972605741836511,0.0,1
B3428883,24,False,female,indUnk,3,4.377381696893892,0.034969772774650826,0.0,0.0,0.0007461689423357969,0.0,0
B3428947,37,False,male,indUnk,3,3.9609630818619586,0.05646869983948635,0.0,0.0,0.0014814814814814814,0.0018726591760299626,0
B3429167,27,False,female,Education,3,3.691782991782992,0.08050688050688051,0.005494505494505495,0.0018018018018018018,0.0007407407407407407,0.0,1
B3429409,34,False,female,indUnk,3,3.899555072953694,0.07343515777324769,0.0,0.0,0.0007183908045977011,0.0,0
B3430821,16,True,female,Student,3,3.4793570286596363,0.049737398239520746,0.0,0.0,0.003703703703703704,0.012593543509249997,0
B3431162,17,True,male,Student,3,5.348583877995643,0.029411764705882356,0.0,0.0,0.0006265664160401002,0.0032679738562091504,0
B3431579,16,True,male,Student,3,4.172883597883597,0.08472222222222221,0.0026455026455026454,0.0,0.0,0.0,1
B3432204,25,False,female,indUnk,3,4.1226436781609195,0.1003065134099617,0.0,0.0,0.0,0.0,0
B3432220,25,False,male,indUnk,3,4.854938271604938,0.016460905349794237,0.008230452674897118,0.0,0.011852778414544246,0.0,1
B3433364,35,False,male,Internet,2,3.8290659080132765,0.03982930298719772,0.0,0.0,0.005510018214936248,0.0,0
B3434451,23,False,female,Advertising,3,4.4535113385700145,0.08257562251143995,0.041325390915860016,0.0,0.01398158478812038,0.0,1
B3434779,15,True,female,Education,3,3.864666536788103,0.07412819014221703,0.013728164166504318,0.0018832391713747645,0.004009023187493442,0.004597701149425287,1
B3435302,26,False,male,indUnk,3,4.2246997931929435,0.06777699243452669,0.0,0.0,0.0013797751432160037,0.009009009009009009,0
B3435786,33,False,male,Religion,3,4.249685478518431,0.04671428241222292,0.0,0.0,0.003465536381067716,0.0,0
B3435880,23,False,male,Student,3,4.0916491655453004,0.06114882559102627,0.003811515131715073,0.0,0.0,0.0,1
B3435900,34,False,female,indUnk,3,3.908213949825253,0.10889828057640029,0.0,0.0,0.00037037037037037035,0.0018726591760299626,0
B3437173,27,False,male,Publishing,3,4.535027740290898,0.0043859649122807015,0.0,0.0,0.0007861635220125786,0.0,0
B3438287,37,False,female,RealEstate,1,3.9204545454545454,0.05113636363636364,0.0,0.0,0.0,0.0,0
B3438326,14,True,male,Student,3,3.8564332527239866,0.11986071269963616,0.005998465508823324,0.0,0.004777790165207014,0.0,1
B3438556,23,False,male,indUnk,1,3.8066298342541436,0.011049723756906077,0.0,0.0,0.0022222222222222222,0.0,0
B3438848,26,False,female,indUnk,3,4.219355500821018,0.11424466338259442,0.0,0.0,0.0,0.0,0
B3439632,13,True,male,indUnk,3,3.9322442496951133,0.03275759380583681,0.0,0.0,0.021599577621206328,0.0,0
B3440462,25,False,male,Education,3,4.623915009041592,0.0393911995177818,0.0023809523809523807,0.0,0.0007407407407407407,0.0,1
B3440769,27,False,male,Internet,3,4.719135802469136,0.07330246913580246,0.0,0.0,0.0,0.0,0
B3441406,15,True,male,indUnk,2,3.683779119930975,0.10677308024158758,0.004098360655737705,0.0,0.005458468176914779,0.0,1
B3441737,17,True,female,Student,3,4.15387967152673,0.05721468074409251,0.0,0.0,0.0036630036630036634,0.0,0
B3442362,37,False,female,Education,3,4.154362337666791,0.05341990031345992,0.008160497863015025,0.0,0.0025925925925925925,0.0,1
B3442721,14,True,female,Student,3,3.945181171883958,0.03557504873294347,0.0,0.0,0.003353669729202292,0.0,0
B3443003,15,True,male,indUnk,3,3.932398222125269,0.08729364927876093,0.004592933947772657,0.0,0.0015009746588693959,0.0019723865877712033,1
B3443275,25,False,male,Chemicals,3,4.117027403102132,0.033303853329652404,0.0,0.0,0.0022222222222222222,0.0,0
B3443396,16,True,female,Student,1,3.8674698795180724,0.06626506024096386,0.012048192771084338,0.0,0.0011111111111111111,0.0,1
B3443520,24,False,female,RealEstate,3,3.6270786647535207,0.10409862694255939,0.0017730496453900709,0.001763668430335097,0.0022222222222222222,0.005378338701876181,1
B3443825,25,False,male,indUnk,3,3.418732627150477,0.13532041168958006,0.0,0.0,0.0,0.0,0
B3444022,41,False,male,Technology,3,4.220597790773229,0.023445960580463502,0.0,0.0020576131687242796,0.0014556040756914118,0.0,1
B3444474,17,True,female,Student,3,3.7911837057449946,0.09534481707906185,0.003174603174603175,0.0,0.0033333333333333335,0.006899462972128952,1
B3444841,23,False,female,indUnk,3,5.1605339105339105,0.022727272727272724,0.0,0.0,0.0,0.007575757575757576,0
B3445478,23,False,female,Student,3,4.249102999102999,0.039667914667914674,0.0,0.001984126984126984,0.006648628204009194,0.001984126984126984,1
B3445511,26,False,female,Education,3,4.061583967903054,0.035511047946567474,0.008698284029897883,0.0,0.00037037037037037035,0.004830917874396135,1
B3445665,38,False,male,Technology,3,3.7016014997548568,0.05127023940580496,0.0,0.0,0.0,0.0,0
B3446038,24,False,male,Technology,3,4.274420677361854,0.0729055258467023,0.0,0.0,0.0,0.00392156862745098,0
B3446083,15,True,female,Student,3,3.648580095941224,0.16488565321557247,0.0,0.0,0.0033709596989890747,0.0,0
B3446141,23,False,female,Education,3,3.8337556855100714,0.10682261208576997,0.0,0.0,0.011271420674405749,0.0050357374918778425,0
B3446946,23,False,male,Education,3,4.089840714840714,0.08067858067858068,0.0,0.0,0.0014749262536873156,0.0,0
B3447616,15,True,male,Student,1,4.105263157894737,0.029239766081871343,0.011695906432748537,0.0,0.0077777777777777776,0.0,1
B3447712,13,True,female,Student,3,3.725850714654944,0.07681822702814772,0.0,0.0,0.013976574255823174,0.028948323226040535,0
B3448192,26,False,female,Publishing,3,4.003962368840121,0.05333959023590438,0.0018726591760299626,0.0,0.0,0.0,1
B3448731,25,False,female,Education,1,4.089820359281437,0.0658682634730539,0.0,0.0,0.0022222222222222222,0.0,0
B3449128,23,False,male,Communications-Media,3,3.986787309267553,0.09228340299663122,0.003757329438411549,0.0,0.0011111111111111111,0.003849652754665069,1
B3449246,33,False,male,Communications-Media,3,5.351066890797026,0.0038314176245210726,0.0,0.0,0.0015873015873015875,0.0,0
B3449482,16,True,male,Student,3,3.7191511501678107,0.10865686461836004,0.0,0.0,0.004314353123060836,0.0,0
B3449808,26,False,female,Non-Profit,3,4.381657548890146,0.04664528705275734,0.0,0.0,0.0011111111111111111,0.0,0
B3450593,17,True,female,Student,3,4.003873521568065,0.08068740358052595,0.001949317738791423,0.0,0.007407407407407408,0.0,1
B3450991,36,False,female,Non-Profit,3,3.9719128137084794,0.06699327504281065,0.0,0.0,0.0030686612965093976,0.0,0
B3451011,38,False,female,indUnk,2,3.7431689887100648,0.10710425174153256,0.0,0.002717391304347826,0.0016666666666666668,0.0,1
B3451304,25,False,female,Law,3,3.942371759154845,0.06962946816165232,0.0,0.0,0.0014814814814814814,0.0,0
B3451305,23,False,female,RealEstate,3,4.339754559111757,0.0852606130550277,0.0,0.0,0.0011111111111111111,0.0,0
B3451421,23,False,male,Student,3,4.9411665143954835,0.004920116194625999,0.0024509803921568627,0.0,0.001851851851851852,0.0024691358024691358,1
B3451693,17,True,male,Student,2,4.6194530443756445,0.02631578947368421,0.016339869281045753,0.0,0.002242152466367713,0.013157894736842105,1
B3451935,17,True,male,Banking,3,4.111111111111111,0.07326007326007326,0.0,0.0,0.0,0.0,0
B3452126,16,True,female,Education,3,3.6278049193644635,0.11105483883800643,0.0,0.0,0.011977230148436374,0.003898635477582846,0
B3452486,26,False,female,Law,3,4.0517971163058695,0.03314087489028696,0.0,0.0018726591760299626,0.00316533027873234,0.005143112701252236,1
B3452504,26,False,male,Education,3,3.8276164775351407,0.07087469350394354,0.0,0.0028011204481792717,0.0,0.0,1
B3452845,25,False,male,Banking,3,4.531334863851335,0.050231092580701596,0.0,0.0,0.0020911148369395856,0.0,0
B3452847,17,True,female,Student,3,3.7271725979115704,0.06845919145690312,0.0,0.0,0.0014814814814814814,0.0,0
B3453148,33,False,male,BusinessServices,3,4.428297755883963,0.027640941434044882,0.001984126984126984,0.0,0.0017090584560464077,0.0,1
B3454014,24,False,male,indUnk,2,3.8676739926739927,0.115995115995116,0.0,0.0,0.0016666666666666666,0.0,0
B3454539,15,True,female,indUnk,3,3.9544284005191948,0.07509061276400494,0.0019723865877712033,0.0,0.0025925925925925925,0.0,1
B3454871,13,True,male,Student,3,3.956568004904172,0.08278103565934511,0.00558659217877095,0.0,0.005185185185185186,0.0,1
B3455216,45,False,female,Non-Profit,3,4.133907723918932,0.049850565050901276,0.0,0.0,0.0014814814814814814,0.0,0
B3455380,24,False,male,indUnk,3,4.104049719326383,0.05978793548961953,0.0,0.0,0.0,0.0,0
B3455437,16,True,female,Student,3,3.8585179526355997,0.05143875732111026,0.0032679738562091504,0.0,0.004644157756082442,0.016059757236227823,1
B3455516,16,True,male,indUnk,3,4.628533529516676,0.04363964686998395,0.0,0.0,0.019645977253950675,0.0,0
